,Area,Item,Year,hg/ha_yield,Average_Rainfall_mm_per_year,Pesticides_Tonnes,Avg_Temp
7506,Centenary,Maize,2001,26571,2274,2377,21.91
7507,Centenary,Maize,2001,26571,2274,2377,17.59
7508,Centenary,Maize,2001,26571,2274,2377,22.18
7509,Centenary,Maize,2001,5696,2274,2377,21.91
7510,Centenary,Maize,2001,5696,2274,2377,17.59
7511,Centenary,Maize,2001,5696,2274,2377,22.18
7512,Centenary,Maize,2002,36875,2274,2022,21.94
7513,Centenary,Maize,2002,36875,2274,2022,17.67
7514,Centenary,Maize,2002,36875,2274,2022,22.19
7515,Centenary,Maize,2002,10416,2274,2022,21.94
7516,Centenary,Maize,2002,10416,2274,2022,17.67
7517,Centenary,Maize,2002,10416,2274,2022,22.19
7518,Centenary,Maize,2002,101582,2274,2022,21.94
7519,Centenary,Maize,2002,101582,2274,2022,17.67
7520,Centenary,Maize,2002,101582,2274,2022,22.19
7521,Centenary,Maize,2002,77444,2274,2022,21.94
7522,Centenary,Maize,2002,77444,2274,2022,17.67
7523,Centenary,Maize,2002,77444,2274,2022,22.19
7524,Centenary,Maize,2002,33254,2274,2022,21.94
7525,Centenary,Maize,2002,33254,2274,2022,17.67
7526,Centenary,Maize,2002,33254,2274,2022,22.19
7527,Centenary,Maize,2002,13955,2274,2022,21.94
7528,Centenary,Maize,2002,13955,2274,2022,17.67
7529,Centenary,Maize,2002,13955,2274,2022,22.19
7530,Centenary,Maize,2002,16420,2274,2022,21.94
7531,Centenary,Maize,2002,16420,2274,2022,17.67
7532,Centenary,Maize,2002,16420,2274,2022,22.19
7533,Centenary,Maize,2002,28667,2274,2022,21.94
7534,Centenary,Maize,2002,28667,2274,2022,17.67
7535,Centenary,Maize,2002,28667,2274,2022,22.19
7536,Centenary,Maize,2002,5911,2274,2022,21.94
7537,Mazowe,Maize,2002,5911,2274,2022,17.67
7538,Mazowe,Maize,2002,5911,2274,2022,22.19
7539,Mazowe,Maize,2003,36265,2274,1844,21.86
7540,Mazowe,Maize,2003,36265,2274,1844,17.42
7541,Mazowe,Maize,2003,36265,2274,1844,22.15
7542,Mazowe,Maize,2003,11442,2274,1844,21.86
7543,Mazowe,Maize,2003,11442,2274,1844,17.42
7544,Mazowe,Maize,2003,11442,2274,1844,22.15
7545,Mazowe,Maize,2003,93053,2274,1844,21.86
7546,Mazowe,Maize,2003,93053,2274,1844,17.42
7547,Mazowe,Maize,2003,93053,2274,1844,22.15
7548,Mazowe,Maize,2003,74694,2274,1844,21.86
7549,Mazowe,Maize,2003,74694,2274,1844,17.42
7550,Mazowe,Maize,2003,74694,2274,1844,22.15
7551,Mazowe,Maize,2003,34804,2274,1844,21.86
7552,Mazowe,Maize,2003,34804,2274,1844,17.42
7553,Mazowe,Maize,2003,34804,2274,1844,22.15
7554,Mazowe,Maize,2003,12949,2274,1844,21.86
7555,Mazowe,Maize,2003,12949,2274,1844,17.42
7556,Mazowe,Maize,2003,12949,2274,1844,22.15
7557,Mazowe,Maize,2003,17613,2274,1844,21.86
7558,Mazowe,Maize,2003,17613,2274,1844,17.42
7559,Mazowe,Maize,2003,17613,2274,1844,22.15
7560,Mazowe,Maize,2003,36276,2274,1844,21.86
7561,Mazowe,Maize,2003,36276,2274,1844,17.42
7562,Mazowe,Maize,2003,36276,2274,1844,22.15
7563,Mazowe,Maize,2003,6711,2274,1844,21.86
7564,Mazowe,Maize,2003,6711,2274,1844,17.42
7565,Mazowe,Maize,2003,6711,2274,1844,22.15
7566,Mazowe,Maize,2004,40870,2274,2670,21.46
7567,Mazowe,Maize,2004,40870,2274,2670,17.4
7568,Mazowe,Maize,2004,40870,2274,2670,21.8
7569,Mazowe,Maize,2004,11208,2274,2670,21.46
7570,Mazowe,Maize,2004,11208,2274,2670,17.4
7571,Mazowe,Maize,2004,11208,2274,2670,21.8
7572,Mazowe,Maize,2004,103690,2274,2670,21.46
7573,Mazowe,Maize,2004,103690,2274,2670,17.4
7574,Mazowe,Maize,2004,103690,2274,2670,21.8
7575,Mazowe,Maize,2004,81368,2274,2670,21.46
7576,Mazowe,Maize,2004,81368,2274,2670,17.4
7577,Mazowe,Maize,2004,81368,2274,2670,21.8
7578,Mazowe,Maize,2004,37385,2274,2670,21.46
7579,Mazowe,Maize,2004,37385,2274,2670,17.4
7580,Mazowe,Maize,2004,37385,2274,2670,21.8
7581,Mazowe,Maize,2004,8923,2274,2670,21.46
7582,Mazowe,Maize,2004,8923,2274,2670,17.4
7583,Mazowe,Maize,2004,8923,2274,2670,21.8
7584,Mazowe,Maize,2004,21520,2274,2670,21.46
7585,Mazowe,Maize,2004,21520,2274,2670,17.4
7586,Mazowe,Maize,2004,21520,2274,2670,21.8
7587,Mazowe,Maize,2004,48971,2274,2670,21.46
7588,Mazowe,Maize,2004,48971,2274,2670,17.4
7589,Mazowe,Maize,2004,48971,2274,2670,21.8
7590,Mazowe,Maize,2004,6162,2274,2670,21.46
7591,Mazowe,Maize,2004,6162,2274,2670,17.4
7592,Mazowe,Maize,2004,6162,2274,2670,21.8
7593,Mazowe,Maize,2005,36456,2274,2658,21.96
7594,Mazowe,Maize,2005,36456,2274,2658,17.7
7595,Mazowe,Maize,2005,36456,2274,2658,22.19
7596,Mazowe,Maize,2005,11551,2274,2658,21.96
7597,Mazowe,Maize,2005,11551,2274,2658,17.7
7598,Mazowe,Maize,2005,11551,2274,2658,22.19
7599,Mazowe,Maize,2005,82605,2274,2658,21.96
7600,Mazowe,Maize,2005,82605,2274,2658,17.7
7601,Mazowe,Maize,2005,82605,2274,2658,22.19
7602,Mazowe,Maize,2005,71719,2274,2658,21.96
7603,Mazowe,Maize,2005,71719,2274,2658,17.7
7604,Mazowe,Maize,2005,71719,2274,2658,22.19
7605,Mazowe,Maize,2005,32622,2274,2658,21.96
7606,Mazowe,Maize,2005,32622,2274,2658,17.7
7607,Mazowe,Maize,2005,32622,2274,2658,22.19
7608,Mazowe,Maize,2005,12067,2274,2658,21.96
7609,Mazowe,Maize,2005,12067,2274,2658,17.7
7610,Mazowe,Maize,2005,12067,2274,2658,22.19
7611,Mazowe,Maize,2005,10939,2274,2658,21.96
7612,Mazowe,Maize,2005,10939,2274,2658,17.7
7613,Mazowe,Maize,2005,10939,2274,2658,22.19
7614,Mazowe,Maize,2005,35269,2274,2658,21.96
7615,Mazowe,Maize,2005,35269,2274,2658,17.7
7616,Mazowe,Maize,2005,35269,2274,2658,22.19
7617,Mazowe,Maize,2005,6951,2274,2658,21.96
7618,Mazowe,Maize,2005,6951,2274,2658,17.7
7619,Mazowe,Maize,2005,6951,2274,2658,22.19
7620,Mazowe,Maize,2006,37845,2274,2407,21.34
7621,Mazowe,Maize,2006,37845,2274,2407,17.23
7622,Mazowe,Maize,2006,37845,2274,2407,21.69
7623,Mazowe,Maize,2006,11425,2274,2407,21.34
7624,Mazowe,Maize,2006,11425,2274,2407,17.23
7625,Mazowe,Maize,2006,11425,2274,2407,21.69
7626,Mazowe,Maize,2006,88953,2274,2407,21.34
7627,Mazowe,Maize,2006,88953,2274,2407,17.23
7628,Mazowe,Maize,2006,88953,2274,2407,21.69
7629,Mazowe,Maize,2006,84913,2274,2407,21.34
7630,Mazowe,Maize,2006,84913,2274,2407,17.23
7631,Mazowe,Maize,2006,84913,2274,2407,21.69
7632,Mazowe,Maize,2006,35620,2274,2407,21.34
7633,Mazowe,Maize,2006,35620,2274,2407,17.23
7634,Mazowe,Maize,2006,35620,2274,2407,21.69
7635,Mazowe,Maize,2006,11725,2274,2407,21.34
7636,Mazowe,Maize,2006,11725,2274,2407,17.23
7637,Mazowe,Maize,2006,11725,2274,2407,21.69
7638,Mazowe,Maize,2006,12600,2274,2407,21.34
7639,Mazowe,Maize,2006,12600,2274,2407,17.23
7640,Mazowe,Maize,2006,12600,2274,2407,21.69
7641,Mazowe,Maize,2006,36429,2274,2407,21.34
7642,Mazowe,Maize,2006,36429,2274,2407,17.23
7643,Mazowe,Maize,2006,36429,2274,2407,21.69
7644,Mazowe,Maize,2006,6176,2274,2407,21.34
7645,Mazowe,Maize,2006,6176,2274,2407,17.23
7646,Mazowe,Maize,2006,6176,2274,2407,21.69
7647,Mazowe,Maize,2007,37578,2274,7612,22.88
7648,Mazowe,Maize,2007,37578,2274,7612,17.82
7649,Mazowe,Maize,2007,37578,2274,7612,23
7650,Mazowe,Maize,2007,11482,2274,7612,22.88
7651,Mazowe,Maize,2007,11482,2274,7612,17.82
7652,Mazowe,Maize,2007,11482,2274,7612,23
7653,Mazowe,Maize,2007,83753,2274,7612,22.88
7654,Mazowe,Maize,2007,83753,2274,7612,17.82
7655,Mazowe,Maize,2007,83753,2274,7612,23
7656,Mazowe,Maize,2007,89626,2274,7612,22.88
7657,Mazowe,Maize,2007,89626,2274,7612,17.82
7658,Mazowe,Maize,2007,89626,2274,7612,23
7659,Mazowe,Maize,2007,35876,2274,7612,22.88
7660,Mazowe,Maize,2007,35876,2274,7612,17.82
7661,Mazowe,Maize,2007,35876,2274,7612,23
7662,Mazowe,Maize,2007,17111,2274,7612,22.88
7663,Mazowe,Maize,2007,17111,2274,7612,17.82
7664,Mazowe,Maize,2007,17111,2274,7612,23
7665,Mazowe,Maize,2007,11365,2274,7612,22.88
7666,Mazowe,Maize,2007,11365,2274,7612,17.82
7667,Mazowe,Maize,2007,11365,2274,7612,23
7668,Mazowe,Maize,2007,38750,2274,7612,22.88
7669,Mazowe,Maize,2007,38750,2274,7612,17.82
7670,Mazowe,Maize,2007,38750,2274,7612,23
7671,Mazowe,Maize,2007,5976,2274,7612,22.88
7672,Mazowe,Maize,2007,5976,2274,7612,17.82
7673,Mazowe,Maize,2007,5976,2274,7612,23
7674,Mazowe,Maize,2008,49242,2274,21500,22.59
7675,Mazowe,Maize,2008,49242,2274,21500,18.12
7676,Mazowe,Maize,2008,49242,2274,21500,22.72
7677,Mazowe,Maize,2008,10743,2274,21500,22.59
7678,Mazowe,Maize,2008,10743,2274,21500,18.12
7679,Mazowe,Maize,2008,10743,2274,21500,22.72
7680,Mazowe,Maize,2008,93279,2274,21500,22.59
7681,Mazowe,Maize,2008,93279,2274,21500,18.12
7682,Mazowe,Maize,2008,93279,2274,21500,22.72
7683,Mazowe,Maize,2008,92184,2274,21500,22.59
7684,Mazowe,Maize,2008,92184,2274,21500,18.12
7685,Mazowe,Maize,2008,92184,2274,21500,22.72
7686,Mazowe,Maize,2008,32060,2274,21500,22.59
7687,Mazowe,Maize,2008,32060,2274,21500,18.12
7688,Mazowe,Maize,2008,32060,2274,21500,22.72
7689,Mazowe,Maize,2008,13548,2274,21500,22.59
7690,Mazowe,Maize,2008,13548,2274,21500,18.12
7691,Mazowe,Maize,2008,13548,2274,21500,22.72
7692,Mazowe,Maize,2008,12691,2274,21500,22.59
7693,Mazowe,Maize,2008,12691,2274,21500,18.12
7694,Mazowe,Maize,2008,12691,2274,21500,22.72
7695,Mazowe,Maize,2008,17591,2274,21500,22.59
7696,Mazowe,Maize,2008,17591,2274,21500,18.12
7697,Mazowe,Maize,2008,17591,2274,21500,22.72
7698,Mazowe,Maize,2008,6484,2274,21500,22.59
7699,Mazowe,Maize,2008,6484,2274,21500,18.12
7700,Mazowe,Maize,2008,6484,2274,21500,22.72
7701,Mazowe,Maize,2009,40000,2274,14216,21.21
7702,Mazowe,Maize,2009,40000,2274,14216,17.02
7703,Mazowe,Maize,2009,40000,2274,14216,21.43
7704,Mazowe,Maize,2009,11813,2274,14216,21.21
7705,Mazowe,Maize,2009,11813,2274,14216,17.02
7706,Mazowe,Maize,2009,11813,2274,14216,21.43
7707,Mazowe,Maize,2009,93936,2274,14216,21.21
7708,Mazowe,Maize,2009,93936,2274,14216,17.02
7709,Mazowe,Maize,2009,93936,2274,14216,21.43
7710,Mazowe,Maize,2009,93077,2274,14216,21.21
7711,Mazowe,Maize,2009,93077,2274,14216,17.02
7712,Mazowe,Maize,2009,93077,2274,14216,21.43
7713,Mazowe,Maize,2009,35225,2274,14216,21.21
7714,Mazowe,Maize,2009,35225,2274,14216,17.02
7715,Mazowe,Maize,2009,35225,2274,14216,21.43
7716,Mazowe,Maize,2009,13548,2274,14216,21.21
7717,Mazowe,Maize,2009,13548,2274,14216,17.02
7718,Mazowe,Maize,2009,13548,2274,14216,21.43
7719,Mazowe,Maize,2009,18130,2274,14216,21.21
7720,Mazowe,Maize,2009,18130,2274,14216,17.02
7721,Mazowe,Maize,2009,18130,2274,14216,21.43
7722,Mazowe,Maize,2009,56766,2274,14216,21.21
7723,Mazowe,Maize,2009,56766,2274,14216,17.02
7724,Mazowe,Maize,2009,56766,2274,14216,21.43
7725,Mazowe,Maize,2009,7001,2274,14216,21.21
7726,Mazowe,Maize,2009,7001,2274,14216,17.02
7727,Mazowe,Maize,2009,7001,2274,14216,21.43
7728,Mazowe,Maize,2020,34909,2274,17948,21.34
7729,Mazowe,Maize,2020,34909,2274,17948,17.06
7730,Mazowe,Maize,2020,34909,2274,17948,21.46
7731,Mazowe,Maize,2020,14614,2274,17948,21.34
7732,Mazowe,Maize,2020,14614,2274,17948,17.06
7733,Mazowe,Maize,2020,14614,2274,17948,21.46
7734,Mazowe,Maize,2020,30460,2274,17948,21.34
7735,Mazowe,Maize,2020,30460,2274,17948,17.06
7736,Mazowe,Maize,2020,30460,2274,17948,21.46
7737,Mazowe,Maize,2020,56332,2274,17948,21.34
7738,Mazowe,Maize,2020,56332,2274,17948,17.06
7739,Mazowe,Maize,2020,56332,2274,17948,21.46
7740,Mazowe,Maize,2020,36812,2274,17948,21.34
7741,Mazowe,Maize,2020,36812,2274,17948,17.06
7742,Mazowe,Maize,2020,36812,2274,17948,21.46
7743,Mazowe,Maize,2020,14700,2274,17948,21.34
7744,Mazowe,Maize,2020,14700,2274,17948,17.06
7745,Mazowe,Maize,2020,14700,2274,17948,21.46
7746,Mazowe,Maize,2020,17061,2274,17948,21.34
7747,Mazowe,Maize,2020,17061,2274,17948,17.06
7748,Mazowe,Maize,2020,17061,2274,17948,21.46
7749,Mazowe,Maize,2020,29181,2274,17948,21.34
7750,Mazowe,Maize,2020,29181,2274,17948,17.06
7751,Mazowe,Maize,2020,29181,2274,17948,21.46
7752,Mazowe,Maize,2020,6208,2274,17948,21.34
7753,Mazowe,Maize,2020,6208,2274,17948,17.06
7754,Mazowe,Maize,2020,6208,2274,17948,21.46
7755,Mazowe,Maize,2021,38000,2274,7344,21.51
7756,Mazowe,Maize,2021,38000,2274,7344,17.39
7757,Mazowe,Maize,2021,38000,2274,7344,21.88
7758,Mazowe,Maize,2021,7642,2274,7344,21.51
7759,Mazowe,Maize,2021,7642,2274,7344,17.39
7760,Mazowe,Maize,2021,7642,2274,7344,21.88
7761,Mazowe,Maize,2021,90347,2274,7344,21.51
7762,Mazowe,Maize,2021,90347,2274,7344,17.39
7763,Mazowe,Maize,2021,90347,2274,7344,21.88
7764,Mazowe,Maize,2021,97253,2274,7344,21.51
7765,Mazowe,Maize,2021,97253,2274,7344,17.39
7766,Mazowe,Maize,2021,97253,2274,7344,21.88
7767,Mazowe,Maize,2021,36000,2274,7344,21.51
7768,Mazowe,Maize,2021,36000,2274,7344,17.39
7769,Mazowe,Maize,2021,36000,2274,7344,21.88
7770,Mazowe,Maize,2021,14384,2274,7344,21.51
7771,Mazowe,Maize,2021,14384,2274,7344,17.39
7772,Mazowe,Maize,2021,14384,2274,7344,21.88
7773,Mazowe,Maize,2021,18900,2274,7344,21.51
7774,Mazowe,Maize,2021,18900,2274,7344,17.39
7775,Mazowe,Maize,2021,18900,2274,7344,21.88
7776,Mazowe,Maize,2021,28134,2274,7344,21.51
7777,Mazowe,Maize,2021,28134,2274,7344,17.39
7778,Mazowe,Maize,2021,28134,2274,7344,21.88
7779,Mazowe,Maize,2021,6100,2274,7344,21.51
7780,Mazowe,Maize,2021,6100,2274,7344,17.39
7781,Mazowe,Maize,2021,6100,2274,7344,21.88
7782,Mazowe,Maize,2022,40153,2274,1302.49,22.23
7783,Mazowe,Maize,2022,40153,2274,1302.49,17.78
7784,Mazowe,Maize,2022,40153,2274,1302.49,22.47
7785,Mazowe,Maize,2022,14319,2274,1302.49,22.23
7786,Mazowe,Maize,2022,14319,2274,1302.49,17.78
7787,Mazowe,Maize,2022,14319,2274,1302.49,22.47
7788,Mazowe,Maize,2022,59057,2274,1302.49,22.23
7789,Mazowe,Maize,2022,59057,2274,1302.49,17.78
7790,Mazowe,Maize,2022,59057,2274,1302.49,22.47
7791,Mazowe,Maize,2022,48788,2274,1302.49,22.23
7792,Mazowe,Maize,2022,48788,2274,1302.49,17.78
7793,Mazowe,Maize,2022,48788,2274,1302.49,22.47
7794,Mazowe,Maize,2022,38746,2274,1302.49,22.23
7795,Mazowe,Maize,2022,38746,2274,1302.49,17.78
7796,Mazowe,Maize,2022,38746,2274,1302.49,22.47
7797,Mazowe,Maize,2022,20200,2274,1302.49,22.23
7798,Mazowe,Maize,2022,20200,2274,1302.49,17.78
7799,Mazowe,Maize,2022,20200,2274,1302.49,22.47
7800,Mazowe,Maize,2022,20063,2274,1302.49,22.23
7801,Mazowe,Maize,2022,20063,2274,1302.49,17.78
7802,Mazowe,Maize,2022,20063,2274,1302.49,22.47
7803,Mazowe,Maize,2022,13019,2274,1302.49,22.23
7804,Mazowe,Maize,2022,13019,2274,1302.49,17.78
7805,Mazowe,Maize,2022,13019,2274,1302.49,22.47
7806,Mazowe,Maize,2022,5696,2274,1302.49,22.23
7807,Mazowe,Maize,2022,5696,2274,1302.49,17.78
7808,Mazowe,Maize,2022,5696,2274,1302.49,22.47
7809,Mazowe,Maize,2014,39602,2274,29799.84,22.04
7810,Mazowe,Maize,2014,39602,2274,29799.84,17.73
7811,Mazowe,Maize,2014,39602,2274,29799.84,22.33
7812,Mazowe,Maize,2014,18841,2274,29799.84,22.04
7813,Mazowe,Maize,2014,18841,2274,29799.84,17.73
7814,Mazowe,Maize,2014,18841,2274,29799.84,22.33
7815,Mazowe,Maize,2014,58351,2274,29799.84,22.04
7816,Mazowe,Maize,2014,58351,2274,29799.84,17.73
7817,Mazowe,Maize,2014,58351,2274,29799.84,22.33
7818,Mazowe,Maize,2014,71587,2274,29799.84,22.04
7819,Mazowe,Maize,2014,71587,2274,29799.84,17.73
7820,Mazowe,Maize,2014,71587,2274,29799.84,22.33
7821,Mazowe,Maize,2014,42187,2274,29799.84,22.04
7822,Mazowe,Maize,2014,42187,2274,29799.84,17.73
7823,Mazowe,Maize,2014,42187,2274,29799.84,22.33
7824,Mazowe,Maize,2014,20200,2274,29799.84,22.04
7825,Mazowe,Maize,2014,20200,2274,29799.84,17.73
7826,Mazowe,Maize,2014,20200,2274,29799.84,22.33
7827,Mazowe,Maize,2014,16610,2274,29799.84,22.04
7828,Mazowe,Maize,2014,16610,2274,29799.84,17.73
7829,Mazowe,Maize,2014,16610,2274,29799.84,22.33
7830,Mazowe,Maize,2014,25760,2274,29799.84,22.04
7831,Mazowe,Maize,2014,25760,2274,29799.84,17.73
7832,Mazowe,Maize,2014,25760,2274,29799.84,22.33
7833,Mazowe,Maize,2014,8053,2274,29799.84,22.04
7834,Mazowe,Maize,2014,8053,2274,29799.84,17.73
7835,Mazowe,Maize,2014,8053,2274,29799.84,22.33
7836,Mazowe,Maize,2015,44199,2274,18391.23,21.82
7837,Mazowe,Maize,2015,44199,2274,18391.23,17.67
7838,Mazowe,Maize,2015,44199,2274,18391.23,22.21
7839,Mazowe,Maize,2015,21232,2274,18391.23,21.82
7840,Mazowe,Maize,2015,21232,2274,18391.23,17.67
7841,Mazowe,Maize,2015,21232,2274,18391.23,22.21
7842,Mazowe,Maize,2015,60846,2274,18391.23,21.82
7843,Mazowe,Maize,2015,60846,2274,18391.23,17.67
7844,Mazowe,Maize,2015,60846,2274,18391.23,22.21
7845,Mazowe,Maize,2015,69668,2274,18391.23,21.82
7846,Mazowe,Maize,2015,69668,2274,18391.23,17.67
7847,Mazowe,Maize,2015,69668,2274,18391.23,22.21
7848,Mazowe,Maize,2015,38989,2274,18391.23,21.82
7849,Mazowe,Maize,2015,38989,2274,18391.23,17.67
7850,Mazowe,Maize,2015,38989,2274,18391.23,22.21
7851,Mazowe,Maize,2015,14865,2274,18391.23,21.82
7852,Mazowe,Maize,2015,14865,2274,18391.23,17.67
7853,Mazowe,Maize,2015,14865,2274,18391.23,22.21
7854,Mazowe,Maize,2015,19646,2274,18391.23,21.82
7855,Mazowe,Maize,2015,19646,2274,18391.23,17.67
7856,Mazowe,Maize,2015,19646,2274,18391.23,22.21
7857,Mazowe,Maize,2015,30654,2274,18391.23,21.82
7858,Mazowe,Maize,2015,30654,2274,18391.23,17.67
7859,Mazowe,Maize,2015,30654,2274,18391.23,22.21
7860,Mazowe,Maize,2015,7220,2274,18391.23,21.82
7861,Mazowe,Maize,2015,7220,2274,18391.23,17.67
7862,Mazowe,Maize,2015,7220,2274,18391.23,22.21
7863,Mazowe,Maize,2016,34279,2274,7953.42,22.09
7864,Mazowe,Maize,2016,34279,2274,7953.42,17.6
7865,Mazowe,Maize,2016,34279,2274,7953.42,22.31
7866,Mazowe,Maize,2016,18776,2274,7953.42,22.09
7867,Mazowe,Maize,2016,18776,2274,7953.42,17.6
7868,Mazowe,Maize,2016,18776,2274,7953.42,22.31
7869,Mazowe,Maize,2016,56123,2274,7953.42,22.09
7870,Mazowe,Maize,2016,56123,2274,7953.42,17.6
7871,Mazowe,Maize,2016,56123,2274,7953.42,22.31
7872,Mazowe,Maize,2016,69768,2274,7953.42,22.09
7873,Mazowe,Maize,2016,69768,2274,7953.42,17.6
7874,Mazowe,Maize,2016,69768,2274,7953.42,22.31
7875,Mazowe,Maize,2016,41986,2274,7953.42,22.09
7876,Mazowe,Maize,2016,41986,2274,7953.42,17.6
7877,Mazowe,Maize,2016,41986,2274,7953.42,22.31
7878,Mazowe,Maize,2016,15068,2274,7953.42,22.09
7879,Mazowe,Maize,2016,15068,2274,7953.42,17.6
7880,Mazowe,Maize,2016,15068,2274,7953.42,22.31
7881,Mazowe,Maize,2016,11500,2274,7953.42,22.09
7882,Mazowe,Maize,2016,11500,2274,7953.42,17.6
7883,Mazowe,Maize,2016,11500,2274,7953.42,22.31
7884,Mazowe,Maize,2016,18750,2274,7953.42,22.09
7885,Mazowe,Maize,2016,18750,2274,7953.42,17.6
7886,Mazowe,Maize,2016,18750,2274,7953.42,22.31
7887,Mazowe,Maize,2016,7774,2274,7953.42,22.09
7888,Mazowe,Maize,2016,7774,2274,7953.42,17.6
7889,Mazowe,Maize,2016,7774,2274,7953.42,22.31
7890,Mazowe,Maize,2017,45107,2274,14156.16,21.68
7891,Mazowe,Maize,2017,45107,2274,14156.16,17.44
7892,Mazowe,Maize,2017,45107,2274,14156.16,21.99
7893,Mazowe,Maize,2017,23105,2274,14156.16,21.68
7894,Mazowe,Maize,2017,23105,2274,14156.16,17.44
7895,Mazowe,Maize,2017,23105,2274,14156.16,21.99
7896,Mazowe,Maize,2017,55969,2274,14156.16,21.68
7897,Mazowe,Maize,2017,55969,2274,14156.16,17.44
7898,Mazowe,Maize,2017,55969,2274,14156.16,21.99
7899,Mazowe,Maize,2017,68022,2274,14156.16,21.68
7900,Mazowe,Maize,2017,68022,2274,14156.16,17.44
7901,Mazowe,Maize,2017,68022,2274,14156.16,21.99
7902,Mazowe,Maize,2017,43555,2274,14156.16,21.68
7903,Mazowe,Maize,2017,43555,2274,14156.16,17.44
7904,Mazowe,Maize,2017,43555,2274,14156.16,21.99
7905,Mazowe,Maize,2017,16000,2274,14156.16,21.68
7906,Mazowe,Maize,2017,16000,2274,14156.16,17.44
7907,Mazowe,Maize,2017,16000,2274,14156.16,21.99
7908,Mazowe,Maize,2017,17188,2274,14156.16,21.68
7909,Mazowe,Maize,2017,17188,2274,14156.16,17.44
7910,Mazowe,Maize,2017,17188,2274,14156.16,21.99
7911,Mazowe,Maize,2017,18824,2274,14156.16,21.68
7912,Mazowe,Maize,2017,18824,2274,14156.16,17.44
7913,Mazowe,Maize,2017,18824,2274,14156.16,21.99
7914,Mazowe,Maize,2017,8186,2274,14156.16,21.68
7915,Mazowe,Maize,2017,8186,2274,14156.16,17.44
7916,Mazowe,Maize,2017,8186,2274,14156.16,21.99
7917,Mazowe,Maize,2018,51231,2274,15396.14,21.72
7918,Mazowe,Maize,2018,51231,2274,15396.14,17.16
7919,Mazowe,Maize,2018,51231,2274,15396.14,21.89
7920,Mazowe,Maize,2018,22442,2274,15396.14,21.72
7921,Mazowe,Maize,2018,22442,2274,15396.14,17.16
7922,Mazowe,Maize,2018,22442,2274,15396.14,21.89
7923,Mazowe,Maize,2018,45571,2274,15396.14,21.72
7924,Mazowe,Maize,2018,45571,2274,15396.14,17.16
7925,Mazowe,Maize,2018,45571,2274,15396.14,21.89
7926,Mazowe,Maize,2018,61416,2274,15396.14,21.72
7927,Mazowe,Maize,2018,61416,2274,15396.14,17.16
7928,Mazowe,Maize,2018,61416,2274,15396.14,21.89
7929,Mazowe,Maize,2018,40639,2274,15396.14,21.72
7930,Mazowe,Maize,2018,40639,2274,15396.14,17.16
7931,Mazowe,Maize,2018,40639,2274,15396.14,21.89
7932,Mazowe,Maize,2018,16000,2274,15396.14,21.72
7933,Mazowe,Maize,2018,16000,2274,15396.14,17.16
7934,Mazowe,Maize,2018,16000,2274,15396.14,21.89
7935,Mazowe,Maize,2018,16000,2274,15396.14,21.72
7936,Mazowe,Maize,2018,16000,2274,15396.14,17.16
7937,Mazowe,Maize,2018,16000,2274,15396.14,21.89
7938,Mazowe,Maize,2018,21244,2274,15396.14,21.72
7939,Mazowe,Maize,2018,21244,2274,15396.14,17.16
7940,Mazowe,Maize,2018,21244,2274,15396.14,21.89
7941,Mazowe,Maize,2018,7466,2274,15396.14,21.72
7942,Mazowe,Maize,2018,7466,2274,15396.14,17.16
7943,Mazowe,Maize,2018,7466,2274,15396.14,21.89
7944,Mazowe,Maize,2019,31191,2274,9666.87,22.01
7945,Mazowe,Maize,2019,31191,2274,9666.87,17.76
7946,Mazowe,Maize,2019,31191,2274,9666.87,22.42
7947,Mazowe,Maize,2019,22024,2274,9666.87,22.01
7948,Mazowe,Maize,2019,22024,2274,9666.87,17.76
7949,Mazowe,Maize,2019,22024,2274,9666.87,22.42
7950,Mazowe,Maize,2019,49631,2274,9666.87,22.01
7951,Mazowe,Maize,2019,49631,2274,9666.87,17.76
7952,Mazowe,Maize,2019,49631,2274,9666.87,22.42
7953,Mazowe,Maize,2019,58531,2274,9666.87,22.01
7954,Mazowe,Maize,2019,58531,2274,9666.87,17.76
7955,Mazowe,Maize,2019,58531,2274,9666.87,22.42
7956,Mazowe,Maize,2019,40004,2274,9666.87,22.01
7957,Mazowe,Maize,2019,40004,2274,9666.87,17.76
7958,Mazowe,Maize,2019,40004,2274,9666.87,22.42
7959,Mazowe,Maize,2019,16447,2274,9666.87,22.01
7960,Mazowe,Maize,2019,16447,2274,9666.87,17.76
